week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
41,157,2664,113.52,486.03,1,1,487.0
95,50,1445,250.32,658.63,0,0,172.0
61,51,2707,510.28,189.21,0,1,737.0
126,42,1207,179.51,670.33,0,1,608.0
114,146,1878,319.13,319.13,0,0,982.0
24,67,1770,325.01,449.14,0,0,752.0
89,67,2322,308.46,416.13,0,0,432.0
106,124,2760,161.08,486.03,0,0,1056.0
78,68,1216,423.92,233.83,0,0,349.0
19,110,1216,370.6,669.33,0,0,384.0
77,137,2631,332.74,578.18,0,1,1069.0
67,36,1247,177.51,285.21,0,0,1203.0
51,76,1727,445.23,291.03,0,0,270.0
88,145,2569,609.16,183.36,0,0,286.0
51,109,1445,488.94,407.43,0,0,716.0
37,146,2631,120.34,189.15,0,0,43.0
109,106,1754,120.31,290.03,0,0,1003.0
34,104,2490,328.89,406.46,0,1,531.0
119,66,2139,486.03,266.78,1,0,901.0
143,177,1248,177.57,291.03,0,0,44.0
68,137,1525,572.33,291.03,0,1,978.0
120,93,2444,95.06,154.26,0,0,679.0
27,124,2826,268.75,689.73,1,0,40.0
118,13,2539,477.27,179.48,0,0,72.0
141,53,1778,120.31,710.1,0,0,507.0
79,29,2577,243.5,281.36,1,0,770.0
40,27,1770,193.06,474.39,0,0,563.0
26,174,1445,383.15,171.72,0,0,795.0
134,32,1727,290.03,629.53,0,0,1106.0
51,88,1062,162.02,470.51,0,1,477.0
76,83,1770,348.26,175.57,0,0,524.0
67,75,1247,118.34,117.37,0,0,979.0
67,68,1311,161.05,317.22,0,0,66.0
114,30,1727,321.13,326.89,0,0,425.0
137,174,1230,175.63,581.03,0,0,89.0
96,11,1878,426.8,389.03,0,0,807.0
140,65,2760,129.01,367.69,0,0,832.0
30,52,1445,684.85,533.53,0,0,819.0
86,50,1230,243.5,447.23,0,0,766.0
102,73,1727,188.18,201.82,0,0,919.0
106,68,1885,291.03,681.0,0,0,30.0
112,161,2444,281.33,182.39,0,0,778.0
52,55,2640,533.5,311.43,0,0,778.0
130,102,1311,364.75,466.6,0,0,1026.0
21,30,2139,285.24,451.05,0,0,929.0
44,99,1525,387.03,282.33,0,0,55.0
72,68,1207,157.17,291.03,0,0,732.0
89,10,1445,679.03,397.76,0,0,513.0
46,139,1971,282.33,243.5,0,0,353.0
133,152,2640,219.22,408.43,0,0,145.0
69,68,1571,159.11,320.13,0,0,161.0
16,143,1993,355.08,446.23,0,0,202.0
121,74,2539,280.36,242.53,0,0,303.0
141,109,2444,174.63,281.33,0,0,600.0
54,143,1885,593.64,135.86,0,0,747.0
84,68,2581,310.43,273.6,0,0,1543.0
88,162,1754,120.34,153.32,0,0,261.0
119,76,1207,517.07,292.03,0,0,647.0
24,26,2444,194.06,187.21,0,0,606.0
124,11,1062,161.02,427.8,0,0,104.0
107,97,2494,217.28,131.95,0,0,290.0
6,76,1207,233.83,197.94,0,0,491.0
86,81,2707,336.62,266.75,0,0,1147.0
5,143,1216,144.59,631.53,0,0,569.0
76,86,2494,339.53,317.25,0,0,312.0
90,55,2444,444.26,291.03,0,0,1074.0
95,43,1525,503.43,118.37,0,1,1225.0
136,39,2707,133.86,195.94,0,1,202.0
47,27,1558,640.23,243.5,0,0,1072.0
124,65,2126,121.31,486.03,0,0,609.0
69,13,1109,252.2,445.23,0,0,324.0
100,109,2492,388.03,486.03,0,0,999.0
119,99,2539,121.31,280.33,0,0,680.0
108,10,2539,301.73,545.17,0,0,684.0
118,58,1207,242.53,445.23,0,1,860.0
95,24,2126,292.03,151.35,0,1,487.0
118,73,1778,292.03,640.23,0,0,864.0
133,153,2704,340.5,181.39,0,0,914.0
132,53,2664,477.27,239.59,0,0,995.0
51,59,1445,370.57,397.76,0,0,72.0
142,27,2492,726.59,291.03,0,0,385.0
9,129,1207,321.1,663.54,0,0,721.0
93,162,2760,728.53,466.6,0,1,822.0
75,126,1109,426.8,388.03,0,0,737.0
36,27,2664,484.03,328.89,0,0,988.0
82,145,1311,296.88,525.77,0,0,416.0
11,72,1248,446.23,416.13,0,0,790.0
84,68,1543,338.53,105.76,0,0,660.0
126,32,1727,683.88,309.43,0,0,1036.0
23,149,1902,445.23,626.62,0,0,376.0
51,42,1247,630.53,153.26,0,0,662.0
95,145,2569,194.06,144.53,1,0,301.0
55,99,1727,511.22,309.43,0,0,1136.0
64,129,2490,534.53,349.26,0,0,1182.0
53,77,1803,243.53,622.74,0,0,382.0
74,32,2640,640.23,291.03,0,0,1061.0
58,93,1207,349.2,166.9,0,0,540.0
23,91,1062,455.93,292.03,0,0,368.0
32,174,2956,161.99,640.23,0,0,475.0
13,88,1878,281.36,330.83,0,0,916.0
72,36,1062,641.23,328.86,0,0,1208.0
125,76,1062,321.13,265.81,0,0,1021.0
15,61,2539,242.5,300.7,0,0,1037.0
99,53,2826,436.53,639.23,0,0,381.0
65,42,1247,210.49,244.5,0,0,1464.0
128,174,1062,154.26,534.53,0,0,307.0
56,76,2444,232.83,486.03,0,0,1158.0
103,11,2640,370.57,389.03,0,0,212.0
62,108,2631,282.33,235.71,0,0,271.0
83,94,1993,417.13,670.33,0,1,977.0
115,93,2322,551.96,298.79,0,0,1066.0
141,23,2126,252.2,581.03,0,0,310.0
22,162,2126,166.84,155.26,0,0,648.0
81,59,2322,582.03,663.54,0,0,456.0
21,157,2304,320.1,191.09,0,0,1061.0
5,162,1207,162.05,235.71,0,0,724.0
111,36,1543,631.53,464.63,0,0,592.0
143,86,1109,158.11,338.53,0,0,838.0
90,88,1971,359.93,181.42,0,0,1209.0
12,99,2322,194.0,281.36,0,0,789.0
10,109,2322,404.52,389.03,0,0,994.0
49,30,1207,95.06,727.53,0,0,998.0
59,23,1109,184.36,281.36,0,0,335.0
1,93,2631,616.92,310.43,0,0,487.0
124,17,2492,485.03,582.03,0,0,254.0
72,32,2640,243.5,388.06,0,0,746.0
145,157,1558,105.73,241.56,0,0,968.0
130,83,1558,436.53,263.84,0,0,518.0
76,30,1247,619.86,332.71,0,0,418.0
94,32,1770,338.53,631.53,0,0,531.0
49,20,1727,486.03,319.13,0,0,889.0
48,106,2760,155.26,120.31,0,0,62.0
21,17,1778,582.03,236.74,0,0,1136.0
83,36,2139,583.03,319.13,0,0,816.0
13,36,2539,282.33,436.53,0,0,708.0
69,75,1207,194.0,309.49,1,0,30.0
50,17,1198,511.22,176.57,0,0,118.0
117,174,2492,160.05,316.25,0,0,196.0
59,67,2826,240.56,338.53,0,0,761.0
132,137,1230,641.23,160.05,1,0,692.0
30,93,1216,242.53,182.36,0,0,212.0
136,29,1878,640.23,302.64,0,0,1057.0
90,24,1971,511.19,336.62,0,0,416.0
19,13,1754,243.5,232.83,0,0,183.0
77,139,1962,485.03,440.38,0,0,367.0
42,106,2867,282.33,423.95,1,0,925.0
111,72,1971,444.29,617.92,0,0,604.0
97,174,1878,351.14,678.03,0,0,788.0
10,50,1878,678.03,416.13,0,0,340.0
64,65,2707,292.03,144.53,0,0,766.0
130,10,2956,517.07,427.83,0,0,312.0
63,11,2139,244.5,323.04,0,0,29.0
110,13,1109,652.84,180.45,0,0,884.0
18,61,2306,116.43,280.33,0,0,549.0
128,92,1109,119.34,256.08,0,0,379.0
77,75,1971,425.89,499.58,0,0,652.0
138,139,1727,485.03,474.39,0,0,476.0
82,27,1525,132.95,447.23,0,0,994.0
114,66,2704,281.33,291.06,0,0,1191.0
142,106,2290,592.73,180.48,0,0,805.0
108,129,2539,290.03,292.03,0,0,60.0
87,41,1971,192.09,274.57,1,0,807.0
57,104,1878,194.03,311.43,0,0,24.0
7,67,1207,232.83,256.11,0,0,498.0
67,153,2760,226.04,337.62,0,0,124.0
64,102,2290,580.09,193.03,0,0,1062.0
121,76,2707,388.03,228.01,0,0,45.0
30,145,1727,261.9,381.24,0,1,836.0
110,29,1902,437.47,280.33,0,0,574.0
6,99,2139,280.33,292.03,0,0,631.0
130,89,2322,484.03,177.57,0,1,327.0
100,13,2444,243.53,589.79,0,0,471.0
65,10,1247,309.49,321.13,0,0,539.0
42,129,2826,522.86,321.13,1,0,560.0
29,104,1558,159.11,342.41,0,0,606.0
89,94,2322,325.98,511.19,0,0,1027.0
63,52,2631,299.79,154.23,1,0,779.0
110,13,2444,437.53,397.76,0,1,1058.0
133,39,1962,445.23,339.53,0,0,639.0
46,104,1247,277.48,72.75,0,0,649.0
97,24,1438,492.82,292.03,0,1,776.0
65,101,1062,124.16,421.95,0,0,878.0
7,65,1727,145.5,573.33,0,0,905.0
93,149,2444,234.77,253.23,0,0,692.0
56,174,2539,290.03,538.35,0,0,499.0
2,143,1778,678.03,391.91,0,0,350.0
72,139,1770,290.03,329.86,0,0,909.0
15,73,1962,388.03,630.53,0,0,85.0
94,89,1230,747.93,481.18,0,0,1175.0
80,72,1248,153.26,298.76,0,0,1215.0
76,149,1525,316.28,390.0,0,0,1102.0
137,10,1727,582.03,308.49,0,0,1090.0
129,32,2577,256.14,241.53,0,0,1175.0
106,177,1727,318.16,189.15,1,0,743.0
87,23,1216,344.35,446.23,0,1,1028.0
40,80,2492,292.03,403.52,0,1,238.0
2,81,1525,233.8,292.03,0,0,570.0
19,14,2304,121.31,270.63,0,0,41.0
50,77,2577,323.07,252.23,0,1,443.0
31,132,1109,243.5,485.03,0,0,541.0
86,139,1878,463.66,388.03,0,0,223.0
82,67,1902,754.72,447.23,0,0,879.0
60,101,1885,397.76,280.33,0,0,227.0
118,152,2322,384.15,122.28,0,0,208.0
109,92,1543,162.05,340.53,0,0,923.0
103,132,2664,435.59,401.61,0,0,1118.0
77,83,1727,486.03,160.11,0,0,1137.0
7,89,1558,452.05,95.06,0,0,1066.0
66,66,1803,262.93,327.89,0,0,254.0
76,124,2577,320.13,321.13,0,0,748.0
69,89,1778,244.5,452.99,0,0,659.0
1,27,1993,643.14,241.53,0,0,75.0
98,52,1902,292.03,204.7,0,0,292.0
41,174,2494,302.64,679.03,0,0,708.0
7,146,1962,120.34,306.55,0,0,1056.0
77,14,1727,243.53,310.43,0,0,930.0
135,104,1902,279.36,253.23,0,0,999.0
5,68,1754,193.09,609.19,0,0,565.0
2,126,1216,361.81,242.5,0,0,1171.0
89,34,2760,94.09,328.89,0,0,755.0
83,177,1971,548.08,406.46,0,0,352.0
3,126,1109,291.03,291.03,0,0,415.0
17,13,2492,690.7,321.13,0,0,468.0
123,26,2664,446.23,326.89,0,0,172.0
69,174,2631,331.77,542.23,0,1,794.0
20,153,1770,476.33,279.42,0,0,665.0
25,66,2304,672.24,280.33,0,0,1013.0
92,153,1770,160.05,246.38,0,0,23203.0
51,26,1248,196.0,641.23,0,1,199.0
4,153,2322,340.53,144.56,0,1,423.0
95,94,2640,429.74,533.53,0,1,276.0
5,153,1778,291.03,291.03,0,0,318.0
18,94,1445,242.53,640.23,0,0,440.0
25,152,1062,707.13,640.23,0,0,443.0
23,81,1778,227.04,463.66,0,1,629.0
113,20,2126,271.6,641.23,0,0,911.0
15,145,2640,445.23,629.53,0,0,644.0
24,52,2290,177.54,367.69,0,0,1095.0
69,43,1109,309.49,466.63,1,0,90.0
23,13,2490,690.7,660.63,0,0,810.0
111,146,2577,262.93,397.76,1,0,816.0
74,57,1525,554.84,321.13,0,0,1145.0
129,102,1247,156.23,291.03,0,1,712.0
6,109,2126,582.03,563.63,0,0,876.0
126,67,1230,715.86,217.28,0,0,571.0
25,153,1962,551.93,630.53,0,0,103.0
135,146,2304,291.03,367.69,0,1,134.0
51,153,2826,533.53,291.03,0,0,566.0
78,149,1543,290.03,159.11,0,0,775.0
4,76,1754,161.08,209.52,0,0,477.0
108,13,2126,640.23,292.03,0,0,237.0
34,93,2126,242.53,281.33,0,1,1067.0
134,88,2322,98.03,148.47,0,1,1176.0
99,11,1558,248.35,359.87,0,0,8931.0
45,177,2306,321.13,319.13,0,0,351.0
41,110,2126,387.03,117.37,0,1,184.0
27,101,2581,637.32,282.27,0,0,1196.0
119,93,1971,280.33,641.23,0,0,701.0
67,161,1216,153.29,511.22,0,0,676.0
44,27,1885,326.89,129.01,0,0,394.0
139,153,1993,280.33,120.31,0,0,985.0
119,66,1993,261.9,585.94,0,0,1456.0
89,92,2956,400.64,533.53,0,0,822.0
119,93,2126,154.29,291.06,0,0,827.0
19,51,1216,228.95,640.23,0,0,1149.0
100,157,2826,195.0,114.49,0,0,1025.0
51,43,2826,388.03,658.63,0,0,553.0
102,59,2640,446.23,423.89,0,0,891.0
140,99,1885,175.63,553.93,0,0,629.0
116,104,1902,485.03,123.25,0,0,179.0
86,153,2290,726.59,678.03,0,0,669.0
111,10,2490,419.1,662.51,0,0,887.0
72,91,1558,70.84,446.23,0,0,1139.0
44,129,2760,581.03,640.23,1,0,688.0
7,174,2640,214.43,280.33,0,0,335.0
101,143,1248,290.06,156.23,0,0,636.0
23,30,1207,474.39,425.83,0,0,857.0
70,51,1902,242.5,447.23,0,0,358.0
100,67,1062,282.33,165.93,0,1,173.0
131,27,1543,448.14,97.06,0,0,247.0
92,32,1198,683.88,166.84,0,0,378.0
34,106,1525,163.93,447.23,0,0,264.0
72,30,2444,143.62,118.4,0,0,370.0
100,34,2306,606.28,414.25,0,1,64.0
31,146,2490,319.13,486.03,0,0,543.0
109,153,1247,630.53,292.03,1,0,853.0
113,52,2304,146.53,328.86,0,0,26.0
80,92,2581,419.1,308.52,0,0,215.0
126,65,2956,190.18,613.1,0,0,138.0
35,24,1525,281.33,457.84,0,0,522.0
82,153,1247,759.54,146.53,0,0,1075.0
131,124,1207,484.03,481.18,0,0,1554.0
105,92,1778,379.3,641.23,0,0,501.0
119,109,1885,464.69,175.6,0,0,443.0
35,101,2826,341.5,235.71,0,0,201.0
87,93,1770,328.89,446.23,0,0,124.0
51,80,1754,652.84,617.95,0,1,274.0
99,52,2304,640.23,194.06,0,0,64.0
80,153,2707,253.23,242.53,0,0,491.0
94,97,2867,189.15,242.5,0,0,936.0
93,92,1847,97.03,346.35,0,0,351.0
109,146,1993,105.73,391.91,0,0,1214.0
118,30,1207,95.09,322.07,0,0,625.0
10,99,1971,302.64,447.23,0,0,931.0
138,27,2664,169.81,323.04,0,0,703.0
63,153,1962,282.33,151.35,0,0,702.0
27,81,2492,281.33,165.93,0,0,962.0
135,126,1248,437.47,279.42,0,0,966.0
116,52,2707,389.03,304.58,0,0,262.0
65,52,2322,629.53,383.21,0,0,208.0
90,132,2569,292.03,320.13,0,0,237.0
36,88,1207,265.78,266.78,0,0,294.0
64,59,1230,382.21,309.43,0,0,108.0
62,153,2707,281.36,708.13,0,0,294.0
112,108,1885,580.06,670.27,0,0,496.0
66,34,1778,194.0,310.43,0,0,778.0
112,124,1971,327.89,639.23,0,0,47.0
117,101,2640,158.11,503.43,0,0,5617.0
60,23,2139,583.03,585.94,0,0,875.0
68,27,1727,318.16,697.43,0,0,1096.0
79,51,2306,485.03,611.13,0,0,809.0
1,186,2126,290.06,620.86,0,0,1916.0
31,157,1885,232.8,484.09,0,0,375.0
125,126,1962,254.2,93.12,0,0,477.0
113,64,2631,292.03,408.43,0,0,758.0
13,14,2581,323.04,158.11,0,0,988.0
95,41,1558,522.86,398.7,0,1,436.0
4,67,1062,484.03,113.52,0,0,822.0
81,72,1902,471.42,190.12,0,0,455.0
26,132,2306,319.13,505.43,0,1,765.0
126,139,2581,440.41,434.62,0,0,67.0
92,113,1525,426.83,387.03,0,0,136.0
10,59,1230,630.53,197.94,0,0,813.0
96,162,2664,486.03,367.69,0,0,1054.0
131,73,2577,551.96,292.03,0,0,390.0
109,13,1847,281.33,179.48,0,1,912.0
19,29,2494,290.06,309.43,0,0,950.0
99,41,2290,327.89,633.44,0,0,96.0
92,58,1109,292.03,414.25,0,0,827.0
95,99,2492,548.08,143.56,0,0,541.0
118,13,1543,291.03,324.98,0,0,257.0
48,20,2306,314.28,473.39,0,0,261.0
55,39,2304,291.03,389.0,0,0,1011.0
32,177,1109,445.23,323.04,0,0,835.0
70,32,1885,561.63,485.03,0,0,505.0
63,88,1109,629.53,641.23,1,0,587.0
14,126,1438,142.59,464.66,0,0,209.0
38,174,2760,188.24,641.23,0,0,1214.0
19,109,1754,639.23,193.06,0,0,650.0
84,42,1878,152.35,321.13,0,0,103.0
30,58,2490,323.01,370.57,1,0,514.0
51,80,2139,609.16,583.03,0,0,1079.0
121,11,2631,309.43,281.36,0,0,402.0
87,153,2707,466.63,222.13,0,0,903.0
79,61,1885,482.09,319.13,0,0,110.0
138,27,1727,610.13,260.96,0,0,945.0
67,34,2581,565.57,153.26,0,0,757.0
130,41,2539,592.67,473.39,0,0,566.0
87,20,2492,321.07,155.2,0,0,247.0
63,64,2126,290.03,165.93,0,0,607.0
54,13,2492,445.23,233.83,0,1,979.0
132,50,1770,121.31,146.5,0,0,75.0
86,27,1878,521.86,253.2,0,0,317.0
40,61,1438,486.03,243.53,0,0,367.0
79,153,1558,631.53,270.63,0,0,371.0
39,67,2581,679.06,161.99,0,0,824.0
38,109,2290,437.47,346.35,0,0,1142.0
21,149,2581,290.03,320.13,0,0,730.0
103,109,1727,435.53,196.0,0,0,810.0
116,161,2322,650.87,241.53,0,1,612.0
51,97,1558,691.61,282.33,0,0,586.0
63,65,2126,282.33,244.5,0,0,889.0
117,75,2304,96.06,256.08,0,0,844.0
3,41,1543,668.39,177.57,0,0,458.0
52,30,1230,446.23,319.13,1,0,596.0
48,174,1230,539.38,319.13,0,0,98.0
83,39,2304,641.23,87.3,0,0,387.0
131,124,2826,582.03,132.92,0,0,927.0
7,20,2577,242.53,291.0,0,0,1204.0
124,23,1445,324.04,440.41,0,1,576.0
85,99,1438,484.03,291.03,0,0,550.0
89,146,1230,643.14,93.12,0,0,189.0
140,88,2707,328.86,447.23,0,0,2065.0
21,13,1770,310.43,120.28,0,0,1092.0
43,137,2304,465.63,151.35,0,1,91.0
36,58,1109,242.5,277.48,0,0,800.0
72,42,1525,243.5,338.53,1,0,267.0
88,146,1962,357.93,116.43,0,0,177.0
108,74,1558,135.8,292.03,0,0,2035.0
9,10,1230,279.36,156.2,0,0,360.0
66,124,1962,223.1,163.96,0,0,111.0
135,65,2290,440.41,262.93,1,0,899.0
71,91,1558,323.04,551.93,0,0,1073.0
121,36,2492,158.14,162.05,0,0,723.0
18,162,2539,328.86,410.31,1,0,945.0
46,23,2126,514.13,310.43,0,0,852.0
109,146,1109,532.53,290.03,0,0,666.0
93,77,2704,464.63,715.92,0,0,567.0
68,74,2539,120.31,290.06,0,0,687.0
100,104,1993,296.88,658.63,0,0,350.0
114,97,1543,243.5,756.63,0,0,19.0
131,157,2322,606.28,321.13,0,0,792.0
68,91,2290,196.0,280.33,0,0,1107.0
96,24,2631,159.11,311.43,0,0,440.0
59,145,2104,210.49,280.33,0,0,544.0
136,139,2490,291.03,149.41,0,1,865.0
73,23,2867,359.93,505.43,0,0,53.0
63,72,1247,293.0,687.76,0,0,315.0
137,58,2867,533.53,304.64,1,0,949.0
1,108,1878,639.23,342.41,0,0,805.0
52,64,1770,484.03,444.29,0,0,70.0
124,11,2290,238.65,191.09,0,0,469.0
69,29,2306,618.86,327.89,0,0,738.0
54,157,2867,669.33,178.54,0,0,155.0
89,102,1230,338.56,678.03,0,0,1155.0
62,157,2492,388.03,707.13,0,0,224.0
51,92,1230,528.65,485.03,0,0,749.0
42,129,2664,235.74,338.53,0,0,94.0
49,27,2577,645.08,499.61,0,0,318.0
135,75,2577,472.45,409.4,0,0,190.0
140,75,1754,500.58,697.43,0,0,938.0
16,177,1558,280.33,447.23,1,0,1202.0
109,104,1878,337.62,171.69,0,0,1096.0
98,67,2867,232.86,226.98,0,1,277.0
95,132,1778,670.33,714.92,0,0,791.0
6,106,1247,326.89,680.03,0,0,1115.0
43,80,2631,668.33,310.43,0,0,812.0
111,77,2539,630.53,545.14,0,0,88.0
76,162,1247,332.74,513.13,0,0,558.0
4,94,2640,359.93,670.33,1,0,416.0
80,177,2631,328.89,486.03,0,0,797.0
125,126,1248,367.63,177.57,0,0,88.0
129,86,1885,349.26,603.34,0,0,813.0
132,91,2290,465.63,247.35,0,0,71.0
80,152,1778,497.67,680.03,0,0,81.0
71,132,2569,395.76,155.26,0,1,290.0
39,149,1847,282.3,319.13,1,0,1061.0
127,59,2581,364.72,417.13,0,0,945.0
118,58,2539,339.53,474.39,0,0,334.0
127,64,2139,338.56,112.58,1,0,25.0
36,10,1727,292.03,300.76,0,0,330.0
16,24,1198,178.48,388.0,0,1,1146.0
104,157,1438,389.0,280.33,0,1,688.0
134,86,2490,447.23,447.23,0,0,110.0
134,61,2581,182.39,297.82,0,0,893.0
81,186,2631,395.76,728.53,0,0,777.0
96,42,2664,301.73,390.0,0,0,1042.0
18,129,1311,608.19,279.39,0,0,1203.0
43,66,2494,242.5,708.13,0,0,1041.0
82,162,1971,138.77,358.93,0,0,837.0
129,137,1778,292.03,324.01,0,0,1078.0
74,88,2126,227.01,324.98,0,0,767.0
90,26,1230,120.34,640.23,0,0,270.0
9,88,1558,326.89,171.69,0,0,638.0
141,55,2304,177.54,271.63,0,0,376.0
75,91,1109,120.31,631.53,0,0,314.0
26,11,2539,183.39,532.53,0,0,238.0
53,86,1803,275.54,291.03,0,0,95.0
78,74,2290,437.5,630.53,0,0,359.0
22,145,2826,369.63,727.53,0,0,1078.0
31,65,1248,488.94,146.47,1,0,631.0
134,64,2581,292.03,708.13,0,0,656.0
128,106,2867,412.25,271.63,0,0,148.0
20,53,1198,606.28,72.75,0,0,1175.0
44,17,2704,683.88,504.4,1,0,159.0
95,53,1878,280.33,280.33,0,0,1185.0
41,161,2322,630.53,120.31,0,0,239.0
1,50,2569,337.56,320.13,1,0,73.0
104,30,1571,122.28,149.41,0,0,1156.0
31,24,2577,544.17,213.43,0,0,51.0
51,97,1962,388.03,120.34,0,0,343.0
45,30,1438,426.8,427.83,0,0,814.0
25,146,1878,566.48,249.32,0,0,708.0
22,23,2322,228.92,371.51,0,0,903.0
23,27,2826,107.7,241.53,0,0,396.0
141,53,2304,237.65,339.53,0,0,927.0
108,58,2139,474.39,517.04,0,1,80.0
137,52,1902,470.51,102.82,0,0,53.0
87,106,2290,437.53,581.03,0,0,296.0
52,67,1247,183.33,282.33,0,0,1018.0
26,83,1216,494.7,316.22,0,1,149.0
74,55,1971,310.43,290.09,0,0,906.0
75,129,2322,279.39,571.33,0,0,1157.0
115,124,2631,501.49,317.19,0,0,1192.0
81,152,2867,243.53,158.11,0,0,124.0
31,68,2290,321.1,767.33,0,1,324.0
120,41,2577,318.16,670.33,0,0,83.0
24,64,2826,476.33,424.92,0,0,938.0
81,73,1885,280.33,464.63,0,0,527.0
7,108,1543,641.23,328.89,0,0,335.0
57,39,2126,144.53,639.23,0,0,1108.0
100,83,2704,389.03,421.95,0,0,731.0
22,61,2577,244.5,320.13,0,0,1198.0
80,126,2577,609.16,697.49,0,0,840.0
82,68,1727,208.61,346.35,1,0,147.0
133,34,1216,251.23,204.7,0,1,177.0
71,13,2631,473.39,428.74,0,0,156.0
13,101,1902,141.62,486.03,0,0,452.0
23,132,1885,195.0,367.69,0,0,970.0
43,83,2704,290.03,280.33,0,0,1127.0
118,145,2704,511.22,446.23,0,0,79.0
40,30,1971,309.43,175.57,0,0,509.0
92,27,1247,185.27,65.02,0,0,1157.0
13,86,1248,699.43,403.52,0,0,983.0
32,52,1885,290.03,381.24,0,0,353.0
93,14,1558,340.53,639.23,0,0,1103.0
16,110,1543,280.33,146.53,0,0,180.0
106,43,2290,281.33,260.93,0,0,420.0
69,93,1247,178.51,641.23,0,0,261.0
44,146,2539,581.03,135.83,0,1,528.0
128,34,2490,270.66,412.31,0,0,661.0
100,145,2707,292.03,339.53,0,0,102.0
11,186,1770,259.96,658.63,0,0,227.0
100,52,1571,282.33,679.03,0,0,764.0
32,137,1962,484.03,163.02,0,0,1033.0
135,86,1216,280.33,122.28,0,0,121.0
25,80,2569,98.0,327.89,0,1,1174.0
93,80,2490,282.33,311.43,0,0,621.0
38,76,2304,111.61,98.03,0,0,954.0
138,177,1971,532.53,190.12,0,0,84.0
51,139,2492,601.4,297.82,0,0,447.0
89,186,1525,172.69,536.41,0,0,574.0
21,14,1770,455.93,226.01,0,0,699.0
73,61,2704,309.49,717.86,0,0,1182.0
92,104,1062,321.07,727.53,0,0,627.0
114,145,1885,160.05,281.33,0,0,1122.0
85,57,1525,437.53,645.11,0,0,1188.0
105,11,1727,280.33,658.63,0,0,1099.0
126,174,1543,121.25,307.49,0,0,440.0
47,145,1754,484.03,292.03,0,0,1067.0
53,186,2290,271.63,177.54,0,0,393.0
5,157,2290,193.06,292.03,0,0,886.0
84,53,1543,162.05,281.36,0,0,859.0
142,53,2290,311.43,319.13,0,0,744.0
109,76,1247,290.09,709.13,0,0,1106.0
145,61,1198,609.16,116.46,0,1,13121.0
70,162,1525,319.13,485.03,0,0,1001.0
111,108,1962,119.37,639.23,0,0,528.0
26,42,1993,389.0,533.53,0,0,1089.0
65,55,2139,290.03,486.03,0,0,898.0
96,73,2539,327.89,424.92,0,0,396.0
69,68,2444,291.03,144.56,0,0,526.0
5,13,2631,515.07,194.06,0,0,303.0
50,91,1727,667.39,145.56,0,0,1046.0
101,145,1993,358.96,252.23,0,0,466.0
61,86,2139,290.03,532.53,0,0,469.0
69,153,1230,219.28,252.2,0,0,484.0
126,108,1207,447.23,614.01,0,0,692.0
42,93,2492,262.93,475.33,0,0,356.0
93,89,1438,320.13,322.07,0,0,1008.0
125,83,2826,304.64,753.72,0,0,826.0
119,34,2490,487.0,627.62,0,0,975.0
38,42,2631,462.69,640.23,0,0,96.0
8,94,2492,124.19,322.04,0,0,470.0
44,36,1962,319.13,321.13,0,0,265.0
28,153,1754,77.6,536.41,0,0,248.0
5,97,2444,293.0,200.79,1,0,422.0
48,73,2707,253.23,233.83,0,0,1048.0
79,124,2867,99.97,251.23,0,0,472.0
97,13,1778,321.13,581.03,0,0,90.0
58,132,1543,257.05,486.03,0,0,1042.0
32,145,1207,212.46,485.03,0,0,968.0
86,108,2704,317.19,163.02,0,0,1893.0
112,139,1803,410.31,193.09,0,0,69.0
103,137,2707,308.46,669.33,0,0,199.0
126,113,2444,151.32,197.88,1,0,447.0
42,72,1902,130.04,629.53,0,0,517.0
77,58,1885,194.0,660.63,1,0,377.0
75,104,2631,240.59,320.13,0,0,945.0
50,50,1993,437.47,181.39,0,0,1188.0
102,34,1962,290.03,337.56,0,0,532.0
22,77,2492,283.3,290.03,0,0,221.0
119,32,1525,177.51,709.13,0,0,561.0
6,10,1207,118.34,641.23,0,1,181.0
60,89,1207,144.59,333.71,0,0,576.0
91,29,1248,319.13,149.38,0,0,510.0
65,74,2126,683.88,406.46,0,0,1206.0
98,32,2826,466.63,256.08,0,1,441.0
6,104,2444,473.39,485.03,0,0,161.0
128,73,2577,150.35,484.03,0,0,1143.0
13,174,1062,324.01,485.03,0,1,867.0
45,17,1230,217.34,291.06,0,1,858.0
46,106,2577,727.53,639.23,0,0,408.0
2,106,1962,510.25,251.29,0,0,260.0
15,177,1109,242.5,321.13,0,0,878.0
125,97,1445,162.99,181.45,0,0,365.0
115,29,1727,552.9,113.49,0,0,760.0
110,67,1558,689.73,155.26,0,0,127.0
103,92,2126,726.59,389.03,0,0,545.0
12,157,2640,325.95,481.18,0,0,785.0
47,24,2569,321.13,315.25,0,0,682.0
1,57,1062,291.06,514.13,0,0,789.0
10,108,1971,679.03,426.83,0,0,293.0
6,24,1445,233.83,404.55,0,0,565.0
32,126,2444,92.15,256.08,0,0,93.0
9,137,2304,290.03,226.04,0,0,105.0
3,58,2444,476.33,404.55,0,0,264.0
39,29,1778,146.47,171.69,0,0,799.0
118,57,2581,225.07,485.03,0,1,978.0
9,65,1847,447.23,242.53,0,0,740.0
144,30,2581,319.13,661.54,0,0,445.0
98,126,1778,144.53,611.13,0,1,22.0
